metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1663759331,0.000000,,,,,,,,,,,,,,,
vus_max,1663759331,1.000000,,,,,,,,,,,,,,,
vus,1663759332,0.000000,,,,,,,,,,,,,,,
vus_max,1663759332,1.000000,,,,,,,,,,,,,,,
vus,1663759333,0.000000,,,,,,,,,,,,,,,
vus_max,1663759333,1.000000,,,,,,,,,,,,,,,
vus,1663759334,0.000000,,,,,,,,,,,,,,,
vus_max,1663759334,1.000000,,,,,,,,,,,,,,,
vus,1663759335,0.000000,,,,,,,,,,,,,,,
vus_max,1663759335,1.000000,,,,,,,,,,,,,,,
vus,1663759336,0.000000,,,,,,,,,,,,,,,
vus_max,1663759336,1.000000,,,,,,,,,,,,,,,
vus,1663759337,0.000000,,,,,,,,,,,,,,,
vus_max,1663759337,1.000000,,,,,,,,,,,,,,,
vus,1663759338,0.000000,,,,,,,,,,,,,,,
vus_max,1663759338,1.000000,,,,,,,,,,,,,,,
vus,1663759339,0.000000,,,,,,,,,,,,,,,
vus_max,1663759339,1.000000,,,,,,,,,,,,,,,
vus,1663759340,0.000000,,,,,,,,,,,,,,,
vus_max,1663759340,1.000000,,,,,,,,,,,,,,,
vus,1663759341,0.000000,,,,,,,,,,,,,,,
vus_max,1663759341,1.000000,,,,,,,,,,,,,,,
vus,1663759342,0.000000,,,,,,,,,,,,,,,
vus_max,1663759342,1.000000,,,,,,,,,,,,,,,
vus,1663759343,0.000000,,,,,,,,,,,,,,,
vus_max,1663759343,1.000000,,,,,,,,,,,,,,,
vus,1663759344,0.000000,,,,,,,,,,,,,,,
vus_max,1663759344,1.000000,,,,,,,,,,,,,,,
vus,1663759345,0.000000,,,,,,,,,,,,,,,
vus_max,1663759345,1.000000,,,,,,,,,,,,,,,
vus,1663759346,0.000000,,,,,,,,,,,,,,,
vus_max,1663759346,1.000000,,,,,,,,,,,,,,,
vus,1663759347,0.000000,,,,,,,,,,,,,,,
vus_max,1663759347,1.000000,,,,,,,,,,,,,,,
vus,1663759348,0.000000,,,,,,,,,,,,,,,
vus_max,1663759348,1.000000,,,,,,,,,,,,,,,
vus,1663759349,0.000000,,,,,,,,,,,,,,,
vus_max,1663759349,1.000000,,,,,,,,,,,,,,,
vus,1663759350,0.000000,,,,,,,,,,,,,,,
vus_max,1663759350,1.000000,,,,,,,,,,,,,,,
vus,1663759351,0.000000,,,,,,,,,,,,,,,
vus_max,1663759351,1.000000,,,,,,,,,,,,,,,
vus,1663759352,0.000000,,,,,,,,,,,,,,,
vus_max,1663759352,1.000000,,,,,,,,,,,,,,,
vus,1663759353,0.000000,,,,,,,,,,,,,,,
vus_max,1663759353,1.000000,,,,,,,,,,,,,,,
vus,1663759354,0.000000,,,,,,,,,,,,,,,
vus_max,1663759354,1.000000,,,,,,,,,,,,,,,
vus,1663759355,0.000000,,,,,,,,,,,,,,,
vus_max,1663759355,1.000000,,,,,,,,,,,,,,,
vus,1663759356,0.000000,,,,,,,,,,,,,,,
vus_max,1663759356,1.000000,,,,,,,,,,,,,,,
vus,1663759357,0.000000,,,,,,,,,,,,,,,
vus_max,1663759357,1.000000,,,,,,,,,,,,,,,
vus,1663759358,0.000000,,,,,,,,,,,,,,,
vus_max,1663759358,1.000000,,,,,,,,,,,,,,,
vus,1663759359,0.000000,,,,,,,,,,,,,,,
vus_max,1663759359,1.000000,,,,,,,,,,,,,,,
vus,1663759360,0.000000,,,,,,,,,,,,,,,
vus_max,1663759360,1.000000,,,,,,,,,,,,,,,
vus,1663759361,0.000000,,,,,,,,,,,,,,,
vus_max,1663759361,1.000000,,,,,,,,,,,,,,,
vus,1663759362,0.000000,,,,,,,,,,,,,,,
vus_max,1663759362,1.000000,,,,,,,,,,,,,,,
vus,1663759363,0.000000,,,,,,,,,,,,,,,
vus_max,1663759363,1.000000,,,,,,,,,,,,,,,
vus,1663759364,0.000000,,,,,,,,,,,,,,,
vus_max,1663759364,1.000000,,,,,,,,,,,,,,,
vus,1663759365,0.000000,,,,,,,,,,,,,,,
vus_max,1663759365,1.000000,,,,,,,,,,,,,,,
vus,1663759366,0.000000,,,,,,,,,,,,,,,
vus_max,1663759366,1.000000,,,,,,,,,,,,,,,
vus,1663759367,0.000000,,,,,,,,,,,,,,,
vus_max,1663759367,1.000000,,,,,,,,,,,,,,,
vus,1663759368,0.000000,,,,,,,,,,,,,,,
vus_max,1663759368,1.000000,,,,,,,,,,,,,,,
vus,1663759369,0.000000,,,,,,,,,,,,,,,
vus_max,1663759369,1.000000,,,,,,,,,,,,,,,
vus,1663759370,0.000000,,,,,,,,,,,,,,,
vus_max,1663759370,1.000000,,,,,,,,,,,,,,,
vus,1663759371,0.000000,,,,,,,,,,,,,,,
vus_max,1663759371,1.000000,,,,,,,,,,,,,,,
vus,1663759372,0.000000,,,,,,,,,,,,,,,
vus_max,1663759372,1.000000,,,,,,,,,,,,,,,
vus,1663759373,0.000000,,,,,,,,,,,,,,,
vus_max,1663759373,1.000000,,,,,,,,,,,,,,,
vus,1663759374,0.000000,,,,,,,,,,,,,,,
vus_max,1663759374,1.000000,,,,,,,,,,,,,,,
vus,1663759375,0.000000,,,,,,,,,,,,,,,
vus_max,1663759375,1.000000,,,,,,,,,,,,,,,
vus,1663759376,0.000000,,,,,,,,,,,,,,,
vus_max,1663759376,1.000000,,,,,,,,,,,,,,,
vus,1663759377,0.000000,,,,,,,,,,,,,,,
vus_max,1663759377,1.000000,,,,,,,,,,,,,,,
vus,1663759378,0.000000,,,,,,,,,,,,,,,
vus_max,1663759378,1.000000,,,,,,,,,,,,,,,
vus,1663759379,0.000000,,,,,,,,,,,,,,,
vus_max,1663759379,1.000000,,,,,,,,,,,,,,,
vus,1663759380,0.000000,,,,,,,,,,,,,,,
vus_max,1663759380,1.000000,,,,,,,,,,,,,,,
vus,1663759381,0.000000,,,,,,,,,,,,,,,
vus_max,1663759381,1.000000,,,,,,,,,,,,,,,
vus,1663759382,0.000000,,,,,,,,,,,,,,,
vus_max,1663759382,1.000000,,,,,,,,,,,,,,,
vus,1663759383,0.000000,,,,,,,,,,,,,,,
vus_max,1663759383,1.000000,,,,,,,,,,,,,,,
vus,1663759384,0.000000,,,,,,,,,,,,,,,
vus_max,1663759384,1.000000,,,,,,,,,,,,,,,
vus,1663759385,0.000000,,,,,,,,,,,,,,,
vus_max,1663759385,1.000000,,,,,,,,,,,,,,,
vus,1663759386,0.000000,,,,,,,,,,,,,,,
vus_max,1663759386,1.000000,,,,,,,,,,,,,,,
vus,1663759387,0.000000,,,,,,,,,,,,,,,
vus_max,1663759387,1.000000,,,,,,,,,,,,,,,
vus,1663759388,0.000000,,,,,,,,,,,,,,,
vus_max,1663759388,1.000000,,,,,,,,,,,,,,,
vus,1663759389,0.000000,,,,,,,,,,,,,,,
vus_max,1663759389,1.000000,,,,,,,,,,,,,,,
vus,1663759390,0.000000,,,,,,,,,,,,,,,
vus_max,1663759390,1.000000,,,,,,,,,,,,,,,
http_reqs,1663759391,1.000000,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_duration,1663759391,164.652000,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_blocked,1663759391,96.277400,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_connecting,1663759391,40.063800,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_tls_handshaking,1663759391,53.598100,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_sending,1663759391,0.073400,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_waiting,1663759391,164.480000,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_receiving,1663759391,0.098600,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
http_req_failed,1663759391,0.000000,,,,true,::Login::GenerateToken,POST,https://demoqa.com/Account/v1/GenerateToken,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/GenerateToken,
group_duration,1663759391,261.214500,,,,,::Login::GenerateToken,,,,demoqabook,,,,,,
http_reqs,1663759391,1.000000,,,,true,::Login::LoginStep,POST,https://demoqa.com/Account/v1/Login,HTTP/1.1,demoqabook,,200,,tls1.3,https://demoqa.com/Account/v1/Login,
